CODI_INTERN,TIPUS_OCUPACIO,DATA_INICI,DATA_FI,DURADA,LAT,LNG,WKT
"5120700918902789107130","MUDANÇA","20/12/2017","20/12/2017","1","41,5374432407718","2,44150928895383","POINT (2.44150928895383 41.5374432407718)"
"5120700916168326607130","SAC DE RUNA","03/07/2017","12/07/2017","10","41,5330676521494","2,44322580327757","POINT (2.44322580327757 41.5330676521494)"
"5120700916251664107130","OBRES","03/07/2017","12/07/2017","10","41,5309728874156","2,43690236974943","POINT (2.43690236974943 41.5309728874156)"
"5120700916701637607130","RASES I CATES","18/07/2017","18/08/2017","32","41,5435550889183","2,4415049125894","POINT (2.4415049125894 41.5435550889183)"
"5120700916808803607130","RASES I CATES","20/07/2017","21/07/2017","2","41,5420939485786","2,44649613804486","POINT (2.44649613804486 41.5420939485786)"
"5120700917097413607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","23/09/2017","23/09/2017","1","41,5435914349628","2,43842708367207","POINT (2.43842708367207 41.5435914349628)"
"5120700917163685107130","REHABILITACIÓ DE CONSTRUCCIONS","01/09/2017","01/09/2017","1","41,5372086444394","2,44466292035359","POINT (2.44466292035359 41.5372086444394)"
"5120700917579144107130","ACTES DIVERSOS AL CARRER","29/09/2017","29/09/2017","1","41,539656793523","2,42681317095081","POINT (2.42681317095081 41.539656793523)"
"5120700917579162607130","OBRES","04/10/2017","13/10/2017","10","41,5416896671889","2,4470399643521","POINT (2.4470399643521 41.5416896671889)"
"5120700918131931607130","MANTENIMENT DE VIALS","03/11/2017","06/11/2017","4","41,5411720234953","2,43728629517446","POINT (2.43728629517446 41.5411720234953)"
"5120700918229599607130","CÀRREGA I DESCÀRREGA DE MATERIALS","02/11/2017","03/11/2017","2","41,5431847129725","2,4286921591917","POINT (2.4286921591917 41.5431847129725)"
"5120700918244877107130","SAC DE RUNA","06/11/2017","10/11/2017","5","-,00111324866913157","-1,48947402150962","POINT (-1.48947402150962 -0.00111324866913157)"
"5120700918245299107130","MUDANÇA","06/11/2017","06/11/2017","1","41,5410111238765","2,45005199062518","POINT (2.45005199062518 41.5410111238765)"
"5120700918243622607130","ACTES CULTURALS","13/11/2017","13/11/2017","1","41,5399942866211","2,4458957314139","POINT (2.4458957314139 41.5399942866211)"
"5120700918248898607130","ACTES CULTURALS","14/11/2017","17/11/2017","4","41,5406939075224","2,44629859139621","POINT (2.44629859139621 41.5406939075224)"
"5120700918597734107130","CONTENIDOR DE RUNA","27/11/2017","29/11/2017","3","41,5468485878529","2,44023413949349","POINT (2.44023413949349 41.5468485878529)"
"5120700918709033107130","CONTENIDOR DE RUNA","18/12/2017","22/12/2017","5","41,5391300663123","2,43652981980227","POINT (2.43652981980227 41.5391300663123)"
"5120700918776264607130","MUDANÇA","13/12/2017","13/12/2017","1","41,5322880629238","2,44337458071435","POINT (2.44337458071435 41.5322880629238)"
"5120700918923300107130","CONTENIDOR DE RUNA","27/12/2017","26/01/2018","31","41,5399052554038","2,44882298412841","POINT (2.44882298412841 41.5399052554038)"
"5120700915791891107130","OBRES","18/05/2017","18/05/2017","1","41,54275336468","2,44795100986759","POINT (2.44795100986759 41.54275336468)"
"5120700916033629107130","OBRES","03/06/2017","08/06/2017","6","41,5361208078717","2,43707963847883","POINT (2.43707963847883 41.5361208078717)"
"5120700916192591107130","OBRES","21/06/2017","23/06/2017","3","41,5342804579186","2,44503563045206","POINT (2.44503563045206 41.5342804579186)"
"5120700916219827607130","SAC DE RUNA","21/06/2017","03/07/2017","13","41,5400313634019","2,42450796282403","POINT (2.42450796282403 41.5400313634019)"
"5120700916219746107130","ACTES CULTURALS","01/07/2017","01/07/2017","1","41,5399492983861","2,44425956854423","POINT (2.44425956854423 41.5399492983861)"
"5120700916274256107130","RASES I CATES","27/06/2017","30/06/2017","4","41,5325423364146","2,43826976382103","POINT (2.43826976382103 41.5325423364146)"
"5120700916274295107130","RESERVES D' ESTACIONAMENT","27/06/2017","30/06/2017","4","41,5322145721784","2,43812891217061","POINT (2.43812891217061 41.5322145721784)"
"5120700916284061607130","RESERVES D' ESTACIONAMENT","28/06/2017","28/06/2017","1","41,5354673694411","2,43608644681426","POINT (2.43608644681426 41.5354673694411)"
"5120700916308089607130","MUDANÇA","03/07/2017","03/07/2017","1","41,5510228262496","2,44515131747019","POINT (2.44515131747019 41.5510228262496)"
"5120700916556154607130","MUDANÇA","19/07/2017","19/07/2017","1","41,5476903961928","2,45161937214024","POINT (2.45161937214024 41.5476903961928)"
"5120700917382492607130","TERRASSES DE BAR","08/09/2017","31/12/2021","365","41,5394742529571","2,4530356961652","POINT (2.4530356961652 41.5394742529571)"
"5120700917909811107130","OBRES","19/10/2017","19/10/2017","1","41,5405499050176","2,44728611820288","POINT (2.44728611820288 41.5405499050176)"
"5120700918015152607130","MUDANÇA","25/10/2017","25/10/2017","1","41,5333468435825","2,43698472843496","POINT (2.43698472843496 41.5333468435825)"
"5120700918304059107130","MUDANÇA","10/11/2017","10/11/2017","1","41,5399339983176","2,44743333797495","POINT (2.44743333797495 41.5399339983176)"
"5120700918364343607130","OBRES","13/11/2017","13/11/2017","1","41,5420652120442","2,42488258406866","POINT (2.42488258406866 41.5420652120442)"
"5120700918570434107130","SAC DE RUNA","27/11/2017","01/12/2017","5","-,00111324866913157","-1,48947402150962","POINT (-1.48947402150962 -0.00111324866913157)"
"5120700918571142607130","ACTES DIVERSOS AL CARRER","03/12/2017","03/12/2017","1","41,5416545810061","2,43610425230489","POINT (2.43610425230489 41.5416545810061)"
"5120700918745938107130","CONTENIDOR DE RUNA","11/12/2017","15/12/2017","5","41,5357686737833","2,44802310082606","POINT (2.44802310082606 41.5357686737833)"
"5120700918746020607130","MUDANÇA","18/12/2017","18/12/2017","1","41,5475087088351","2,42813284209493","POINT (2.42813284209493 41.5475087088351)"
"5120700918782673607130","MUDANÇA","18/12/2017","18/12/2017","1","41,537440890451","2,44516737789065","POINT (2.44516737789065 41.537440890451)"
"5120700918782773107130","RASES I CATES","13/12/2017","14/12/2017","2","41,5375222243546","2,4453451039538","POINT (2.4453451039538 41.5375222243546)"
"5120700918787546107130","OBRES","15/12/2017","15/12/2017","1","41,5434288526119","2,4480304366586","POINT (2.4480304366586 41.5434288526119)"
"5120700918787687107130","RASES I CATES","14/12/2017","15/12/2017","2","41,5417080551055","2,44697538831158","POINT (2.44697538831158 41.5417080551055)"
"5120700918832534607130","MUDANÇA","15/12/2017","15/12/2017","1","41,5350101571897","2,44239030936695","POINT (2.44239030936695 41.5350101571897)"
"5120700915984640607130","NETEJES ESPECIALS","29/05/2017","29/05/2017","1","41,5485353060217","2,43965591970181","POINT (2.43965591970181 41.5485353060217)"
"5120700916014125607130","CONTENIDOR DE RUNA","06/06/2017","09/06/2017","4","41,5503396359055","2,43305284338704","POINT (2.43305284338704 41.5503396359055)"
"5120700916129377607130","RASES I CATES","19/06/2017","21/06/2017","3","41,5515032351094","2,44982674340763","POINT (2.44982674340763 41.5515032351094)"
"5120700916235500107130","ACTES CULTURALS","08/07/2017","08/07/2017","1","41,5483297918123","2,42850906320301","POINT (2.42850906320301 41.5483297918123)"
"5120700916235957607130","ACTES CULTURALS","09/07/2017","09/07/2017","1","41,5502229600547","2,42890638175434","POINT (2.42890638175434 41.5502229600547)"
"5120700916236026107130","MUDANÇA","01/07/2017","01/07/2017","1","41,5361476692413","2,4407173758124","POINT (2.4407173758124 41.5361476692413)"
"5120700916406524607130","NETEJES ESPECIALS","03/07/2017","14/07/2017","12","41,5532356980813","2,45227785656036","POINT (2.45227785656036 41.5532356980813)"
"5120700916582874107130","RASES I CATES","19/07/2017","21/07/2017","3","41,5424912589365","2,43793148683095","POINT (2.43793148683095 41.5424912589365)"
"5120700916912262607130","NETEJES ESPECIALS","26/07/2017","26/07/2017","1","41,5431890717611","2,43870621444583","POINT (2.43870621444583 41.5431890717611)"
"5120700917061665107130","MUDANÇA","09/08/2017","09/08/2017","1","41,5496557430832","2,43563840687588","POINT (2.43563840687588 41.5496557430832)"
"5120700917070804107130","SAC DE RUNA","09/08/2017","09/08/2017","1","41,5459129117645","2,45363595171846","POINT (2.45363595171846 41.5459129117645)"
"5120700917070811107130","MUDANÇA","14/08/2017","14/08/2017","1","41,5355727583049","2,4390491480274","POINT (2.4390491480274 41.5355727583049)"
"5120700917070827607130","OBRES","21/08/2017","21/08/2017","1","41,5361209831575","2,43707157548564","POINT (2.43707157548564 41.5361209831575)"
"5120700917112383107130","OBRES","30/08/2017","30/08/2017","1","41,5439357458829","2,44816389668441","POINT (2.44816389668441 41.5439357458829)"
"5120700917314454107130","OBRES","15/09/2017","15/09/2017","1","41,5397543108184","2,44499825995294","POINT (2.44499825995294 41.5397543108184)"
"5120700917314353107130","MUDANÇA","20/09/2017","20/09/2017","1","41,5369060707066","2,43679009128337","POINT (2.43679009128337 41.5369060707066)"
"5120700917418014107130","BASTIDES I TANQUES","21/09/2017","21/10/2017","31","41,5439273329598","2,42650813372641","POINT (2.42650813372641 41.5439273329598)"
"5120700918312763607130","CONTENIDOR DE RUNA","09/11/2017","09/11/2017","1","41,5360181719291","2,4416658399503","POINT (2.4416658399503 41.5360181719291)"
"5120700918314701107130","BASTIDES I TANQUES","16/11/2017","16/11/2018","365","41,5428981549643","2,44191607985971","POINT (2.44191607985971 41.5428981549643)"
"5120700918456552107130","CONTENIDOR DE RUNA","27/11/2017","22/12/2017","26","41,5379344774289","2,44810495321779","POINT (2.44810495321779 41.5379344774289)"
"5120700918625984107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5379344875365","2,43371026790428","POINT (2.43371026790428 41.5379344875365)"
"5120700918625997607130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5330761729118","2,43732242836275","POINT (2.43732242836275 41.5330761729118)"
"5120700918625999607130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5515032692263","2,450969326477","POINT (2.450969326477 41.5515032692263)"
"5120700918626015607130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5463654022377","2,45221812172554","POINT (2.45221812172554 41.5463654022377)"
"5120700918626010107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5392319666122","2,44862965752283","POINT (2.44862965752283 41.5392319666122)"
"5120700918744646607130","OBRES","13/12/2017","13/12/2017","1","41,5361317650169","2,43709408722379","POINT (2.43709408722379 41.5361317650169)"
"5120700915743181607130","RASES I CATES","15/05/2017","30/05/2017","16","41,5386886871382","2,43291473825248","POINT (2.43291473825248 41.5386886871382)"
"5120700915826127607130","MUDANÇA","19/05/2017","19/05/2017","1","41,5403718226091","2,43589384553908","POINT (2.43589384553908 41.5403718226091)"
"5120700915907062607130","ACTES DIVERSOS AL CARRER","27/05/2017","03/06/2017","8","41,5387440609664","2,44484283377004","POINT (2.44484283377004 41.5387440609664)"
"5120700915926412107130","CÀRREGA I DESCÀRREGA DE MATERIALS","29/05/2017","29/05/2017","1","41,537299243659","2,44057799658956","POINT (2.44057799658956 41.537299243659)"
"5120700916168605107130","MUDANÇA","01/08/2017","01/08/2017","1","41,5402786136453","2,43579695634173","POINT (2.43579695634173 41.5402786136453)"
"5120700916573352607130","OBRES","17/07/2017","17/07/2017","1","41,5480012301912","2,43803007806941","POINT (2.43803007806941 41.5480012301912)"
"5120700916866431607130","MUDANÇA","31/07/2017","31/07/2017","1","41,5412185013615","2,45507655870318","POINT (2.45507655870318 41.5412185013615)"
"5120700917109327107130","ACTES DIVERSOS AL CARRER","28/08/2017","28/08/2017","1","41,5490053769509","2,44855156141768","POINT (2.44855156141768 41.5490053769509)"
"5120700917114245107130","ACTES DIVERSOS AL CARRER","15/09/2017","29/09/2017","15","41,5443649644586","2,44169627769485","POINT (2.44169627769485 41.5443649644586)"
"5120700917288121107130","MUDANÇA","13/09/2017","13/09/2017","1","41,542544644522","2,43838643255658","POINT (2.43838643255658 41.542544644522)"
"5120700917327224107130","ACTES DIVERSOS AL CARRER","11/11/2017","18/11/2017","8","41,5518775434446","2,45016969589341","POINT (2.45016969589341 41.5518775434446)"
"5120700917557601107130","RESERVES D' ESTACIONAMENT","11/10/2017","31/10/2017","21","41,5403830080072","2,43042310830044","POINT (2.43042310830044 41.5403830080072)"
"5120700917573994107130","TERRASSES DE BAR","26/09/2017","31/12/2021","365","41,5398529050383","2,44704836512218","POINT (2.44704836512218 41.5398529050383)"
"5120700917781781107130","OBRES","09/10/2017","09/10/2017","1","41,5367403542255","2,43632844541603","POINT (2.43632844541603 41.5367403542255)"
"5120700918747993607130","CONTENIDOR DE RUNA","07/12/2017","07/12/2017","1","41,5358849284787","2,44145607360074","POINT (2.44145607360074 41.5358849284787)"
"5120700916032123107130","ACTES DIVERSOS AL CARRER","17/06/2017","17/06/2017","1","41,539743680065","2,44476479925728","POINT (2.44476479925728 41.539743680065)"
"5120700916023844107130","ACTES CULTURALS","22/06/2017","26/06/2017","5","41,5383442308917","2,43264479833703","POINT (2.43264479833703 41.5383442308917)"
"5120700916210393107130","ACTES CULTURALS","16/07/2017","16/07/2017","1","41,5394566426372","2,44801337709606","POINT (2.44801337709606 41.5394566426372)"
"5120700916569276107130","OBRES","12/07/2017","13/07/2017","2","41,5398023995605","2,44525595177884","POINT (2.44525595177884 41.5398023995605)"
"5120700917237685107130","MUDANÇA","07/09/2017","07/09/2017","1","41,5443085196199","2,44152633724504","POINT (2.44152633724504 41.5443085196199)"
"5120700917409215607130","MUDANÇA","22/09/2017","23/09/2017","2","41,5399470020792","2,44861186095131","POINT (2.44861186095131 41.5399470020792)"
"5120700917461025107130","MUDANÇA","25/09/2017","25/09/2017","1","41,5436208145622","2,4328135287008","POINT (2.4328135287008 41.5436208145622)"
"5120700917530081107130","COMERÇ URBÀ","14/09/2017","31/12/2021","365","41,5324744864888","2,43459535441059","POINT (2.43459535441059 41.5324744864888)"
"5120700917631970607130","OBRES","02/10/2017","02/10/2017","1","41,5411959662775","2,43912849866968","POINT (2.43912849866968 41.5411959662775)"
"5120700917781424607130","RESERVES D' ESTACIONAMENT","26/10/2017","26/10/2017","1","41,551431353834","2,44662696055532","POINT (2.44662696055532 41.551431353834)"
"5120700918450797107130","MANTENIMENT DE VIALS","20/11/2017","24/11/2017","5","41,5425533876237","2,42620602119661","POINT (2.42620602119661 41.5425533876237)"
"5120700918450815607130","MANTENIMENT DE VIALS","20/11/2017","24/11/2017","5","41,5462853087057","2,42512363422805","POINT (2.42512363422805 41.5462853087057)"
"5120700918484323607130","SAC DE RUNA","20/11/2017","01/12/2017","12","41,5508726720291","2,44852950015599","POINT (2.44852950015599 41.5508726720291)"
"5120700918625014607130","OBRES","01/12/2017","01/12/2017","1","41,5482414397303","2,44437281054295","POINT (2.44437281054295 41.5482414397303)"
"5120700918778417107130","BASTIDES I TANQUES","07/12/2017","07/01/2018","32","41,5369087575918","2,42431390419545","POINT (2.42431390419545 41.5369087575918)"
"5120700919055728107130","OBRES","29/12/2017","29/12/2017","1","41,534176534982","2,44387353504255","POINT (2.44387353504255 41.534176534982)"
"5120700915688193607130","MUDANÇA","10/05/2017","10/05/2017","1","41,536685829944","2,44361166794805","POINT (2.44361166794805 41.536685829944)"
"5120700915791747607130","MUDANÇA","16/05/2017","16/05/2017","1","41,5400875379095","2,44573886656018","POINT (2.44573886656018 41.5400875379095)"
"5120700915791744607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","20/05/2017","20/05/2017","1","41,5469336512604","2,43784400088718","POINT (2.43784400088718 41.5469336512604)"
"5120700915870821107130","CONTENIDOR DE RUNA","24/05/2017","24/05/2017","1","41,5420821321542","2,44101562327587","POINT (2.44101562327587 41.5420821321542)"
"5120700916089250607130","RESERVES D' ESTACIONAMENT","12/06/2017","21/06/2017","10","41,5405675751326","2,43659836057523","POINT (2.43659836057523 41.5405675751326)"
"5120700916095320107130","CÀRREGA I DESCÀRREGA DE MATERIALS","12/06/2017","12/06/2017","1","41,5364736292249","2,42567769287134","POINT (2.42567769287134 41.5364736292249)"
"5120700916100443607130","OBRES","16/06/2017","16/06/2017","1","41,542508889391","2,42293497435526","POINT (2.42293497435526 41.542508889391)"
"5120700916236178607130","OBRES","22/06/2017","22/06/2017","1","41,5371134398027","2,4488433017774","POINT (2.4488433017774 41.5371134398027)"
"5120700916236112107130","ACTES CULTURALS","08/07/2017","08/07/2017","1","41,5496385943089","2,43452526667603","POINT (2.43452526667603 41.5496385943089)"
"5120700916450646107130","MERCATS DE MARXANTS","14/01/2017","14/01/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450647607130","MERCATS DE MARXANTS","21/01/2017","21/01/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450669107130","MERCATS DE MARXANTS","28/01/2017","28/01/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450670607130","MERCATS DE MARXANTS","04/02/2017","04/02/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450672107130","MERCATS DE MARXANTS","11/02/2017","11/02/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450673607130","MERCATS DE MARXANTS","18/02/2017","18/02/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450675107130","MERCATS DE MARXANTS","25/02/2017","25/02/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450676607130","MERCATS DE MARXANTS","04/03/2017","04/03/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450678107130","MERCATS DE MARXANTS","11/03/2017","11/03/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450679607130","MERCATS DE MARXANTS","18/03/2017","18/03/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450681107130","MERCATS DE MARXANTS","25/03/2017","25/03/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450682607130","MERCATS DE MARXANTS","01/04/2017","01/04/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450684107130","MERCATS DE MARXANTS","08/04/2017","08/04/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450685607130","MERCATS DE MARXANTS","15/04/2017","15/04/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450687107130","MERCATS DE MARXANTS","22/04/2017","22/04/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450688607130","MERCATS DE MARXANTS","29/04/2017","29/04/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450690107130","MERCATS DE MARXANTS","06/05/2017","06/05/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450691607130","MERCATS DE MARXANTS","13/05/2017","13/05/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700916450693107130","MERCATS DE MARXANTS","20/05/2017","20/05/2017","1","41,5375152979065","2,44094999018952","POINT (2.44094999018952 41.5375152979065)"
"5120700917054387107130","CONTENIDOR DE RUNA","11/08/2017","08/09/2017","29","41,5436191770085","2,44865673931765","POINT (2.44865673931765 41.5436191770085)"
"5120700916059568107130","CÀRREGA I DESCÀRREGA DE MATERIALS","08/06/2017","08/06/2017","1","41,5364929904604","2,4481305201487","POINT (2.4481305201487 41.5364929904604)"
"5120700917292371107130","RESERVES D'ESTACIONAMENT PUNTUAL","17/10/2017","30/01/2018","106","41,5359757206403","2,44280709457885","POINT (2.44280709457885 41.5359757206403)"
"5120700917436629107130","MUDANÇA","30/09/2017","30/09/2017","1","41,5362693093424","2,42660894397405","POINT (2.42660894397405 41.5362693093424)"
"5120700917568280107130","ENDERROCS EN CASC URBÀ","02/10/2017","03/10/2017","2","41,536061886414","2,44553878704712","POINT (2.44553878704712 41.536061886414)"
"5120700917616179107130","OBRES","29/09/2017","29/09/2017","1","41,5361072153933","2,43706826806417","POINT (2.43706826806417 41.5361072153933)"
"5120700918071188107130","RASES I CATES","24/10/2017","31/10/2017","8","41,5403482507184","2,45022560561012","POINT (2.45022560561012 41.5403482507184)"
"5120700918263968607130","OBRES","06/11/2017","06/11/2017","1","41,5392304835136","2,44074034429654","POINT (2.44074034429654 41.5392304835136)"
"5120700918357077607130","OBRES","10/11/2017","14/11/2017","5","41,5361245665604","2,4370573261411","POINT (2.4370573261411 41.5361245665604)"
"5120700918412296607130","ACTES DIVERSOS AL CARRER","02/12/2017","02/12/2017","1","41,5486097664196","2,4409903352742","POINT (2.4409903352742 41.5486097664196)"
"5120700918454601107130","CONTENIDOR DE RUNA","29/11/2017","29/11/2017","1","41,5384114738122","2,42423885780428","POINT (2.42423885780428 41.5384114738122)"
"5120700918556545107130","RASES I CATES","24/11/2017","24/11/2017","1","41,5345046483316","2,42379955798104","POINT (2.42379955798104 41.5345046483316)"
"5120700918603639107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5356803757866","2,42420181825267","POINT (2.42420181825267 41.5356803757866)"
"5120700918627419107130","MUDANÇA","04/12/2017","04/12/2017","1","41,5329047280509","2,43643232505676","POINT (2.43643232505676 41.5329047280509)"
"5120700918752067107130","MUDANÇA","11/12/2017","11/12/2017","1","41,5439904473866","2,44422086630986","POINT (2.44422086630986 41.5439904473866)"
"5120700918763160607130","RESERVES D' ESTACIONAMENT","16/12/2017","16/12/2017","1","41,5435430216261","2,44285675863241","POINT (2.44285675863241 41.5435430216261)"
"5120700918778576607130","RASES I CATES","13/12/2017","10/01/2018","29","41,5479310553011","2,44835290035997","POINT (2.44835290035997 41.5479310553011)"
"5120700918870974607130","NETEJES ESPECIALS","18/12/2017","22/12/2017","5","41,5365297135465","2,4228024109235","POINT (2.4228024109235 41.5365297135465)"
"5120700918919120607130","MUDANÇA","23/12/2017","23/12/2017","1","41,5485125406185","2,44185442368551","POINT (2.44185442368551 41.5485125406185)"
"5120700915887855107130","CÀRREGA I DESCÀRREGA DE MATERIALS","25/05/2017","25/05/2017","1","41,5498620388301","2,45156908120949","POINT (2.45156908120949 41.5498620388301)"
"5120700916012501107130","MUDANÇA","02/06/2017","02/06/2017","1","41,5409561805925","2,42308947498682","POINT (2.42308947498682 41.5409561805925)"
"5120700915943438607130","RASES I CATES","29/05/2017","01/06/2017","4","41,5414813735854","2,42189812762917","POINT (2.42189812762917 41.5414813735854)"
"5120700916033765107130","MUDANÇA","02/06/2017","23/06/2017","22","41,5422799569949","2,44341001017716","POINT (2.44341001017716 41.5422799569949)"
"5120700916041554607130","NETEJES ESPECIALS","01/06/2017","16/06/2017","16","41,5482948891448","2,44760642061694","POINT (2.44760642061694 41.5482948891448)"
"5120700916236923107130","MUDANÇA","23/06/2017","23/06/2017","1","41,5404014549037","2,45504632082492","POINT (2.45504632082492 41.5404014549037)"
"5120700916455804107130","CONTENIDOR DE RUNA","10/07/2017","21/07/2017","12","41,5399215004664","2,43122318552665","POINT (2.43122318552665 41.5399215004664)"
"5120700916866625107130","CÀRREGA I DESCÀRREGA DE MATERIALS","27/07/2017","27/07/2017","1","41,5419344811014","2,44174164638914","POINT (2.44174164638914 41.5419344811014)"
"5120700916867709107130","CÀRREGA I DESCÀRREGA DE MATERIALS","27/07/2017","27/07/2017","1","41,5369613103145","2,4407359943764","POINT (2.4407359943764 41.5369613103145)"
"5120700916882583607130","SAC DE RUNA","26/07/2017","26/07/2017","1","41,5392252453614","2,42474262369608","POINT (2.42474262369608 41.5392252453614)"
"5120700917019912107130","MUDANÇA","03/08/2017","03/08/2017","1","41,5360807271249","2,4455309512297","POINT (2.4455309512297 41.5360807271249)"
"5120700917020111107130","MUDANÇA","03/08/2017","03/08/2017","1","41,5371158676605","2,43939469417528","POINT (2.43939469417528 41.5371158676605)"
"5120700917036988107130","CONTENIDOR DE RUNA","04/08/2017","07/08/2017","4","41,5436263023226","2,43505986650652","POINT (2.43505986650652 41.5436263023226)"
"5120700917060611607130","CONTENIDOR DE RUNA","07/08/2017","07/08/2017","1","41,545545723231","2,42528241600904","POINT (2.42528241600904 41.545545723231)"
"5120700917094467607130","RASES I CATES","21/08/2017","22/08/2017","2","41,5390394272571","2,44688374920002","POINT (2.44688374920002 41.5390394272571)"
"5120700917094480607130","RASES I CATES","21/08/2017","22/08/2017","2","41,5365002694635","2,42158426469707","POINT (2.42158426469707 41.5365002694635)"
"5120700917094478607130","ACTES DIVERSOS AL CARRER","21/08/2017","21/08/2017","1","41,5379545642243","2,44476043284772","POINT (2.44476043284772 41.5379545642243)"
"5120700917094501107130","RASES I CATES","22/08/2017","23/08/2017","2","41,5391532754481","2,45268047839869","POINT (2.45268047839869 41.5391532754481)"
"5120700917094514107130","RASES I CATES","21/08/2017","23/08/2017","3","41,5309034955831","2,43976016855425","POINT (2.43976016855425 41.5309034955831)"
"5120700917226408107130","CÀRREGA I DESCÀRREGA DE MATERIALS","12/09/2017","15/09/2017","4","41,5580127135649","2,4490810254666","POINT (2.4490810254666 41.5580127135649)"
"5120700917310855107130","RESERVES D'ESTACIONAMENT PUNTUAL","18/09/2017","18/06/2018","274","41,5468455460334","2,44001300102418","POINT (2.44001300102418 41.5468455460334)"
"5120700917374175607130","RESERVES D'ESTACIONAMENT PUNTUAL","30/09/2017","01/10/2017","2","41,5438512704349","2,44255501932781","POINT (2.44255501932781 41.5438512704349)"
"5120700917374370107130","RESERVES D'ESTACIONAMENT PUNTUAL","14/10/2017","15/10/2017","2","41,5438713352702","2,44253974456927","POINT (2.44253974456927 41.5438713352702)"
"5120700917876204107130","RESERVES D' ESTACIONAMENT","17/10/2017","17/10/2017","1","41,5422175829776","2,44789278435754","POINT (2.44789278435754 41.5422175829776)"
"5120700917908209607130","OBRES","18/10/2017","18/10/2017","1","41,539781204744","2,43913602308948","POINT (2.43913602308948 41.539781204744)"
"5120700917994617607130","CÀRREGA I DESCÀRREGA DE MATERIALS","23/10/2017","23/10/2017","1","41,5425959396791","2,4535728273646","POINT (2.4535728273646 41.5425959396791)"
"5120700918316129107130","SAC DE RUNA","20/11/2017","24/11/2017","5","41,5484467978471","2,45307392549161","POINT (2.45307392549161 41.5484467978471)"
"5120700918322788107130","SAC DE RUNA","11/11/2017","11/12/2017","31","41,5409855276856","2,43633669692788","POINT (2.43633669692788 41.5409855276856)"
"5120700915843400607130","MUDANÇA","22/05/2017","22/05/2017","1","41,5412977965344","2,43536428447087","POINT (2.43536428447087 41.5412977965344)"
"5120700915883021107130","MUDANÇA","25/05/2017","25/05/2017","1","41,5379043383282","2,44812770113715","POINT (2.44812770113715 41.5379043383282)"
"5120700916028737107130","ACTES DIVERSOS AL CARRER","15/07/2017","15/07/2017","1","41,5378907682364","2,44472957549432","POINT (2.44472957549432 41.5378907682364)"
"5120700916139103107130","RASES I CATES","26/06/2017","28/06/2017","3","41,5350686823499","2,44033853611485","POINT (2.44033853611485 41.5350686823499)"
"5120700916330619607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","16/07/2017","16/07/2017","1","41,532697032768","2,44888488299947","POINT (2.44888488299947 41.532697032768)"
"5120700917025843107130","MUDANÇA","04/08/2017","04/08/2017","1","41,537711058569","2,45006980721039","POINT (2.45006980721039 41.537711058569)"
"5120700917059640107130","CONTENIDOR DE RUNA","14/08/2017","14/09/2017","32","41,539744526143","2,44035204756944","POINT (2.44035204756944 41.539744526143)"
